transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month
3506,87,18,15/07/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667,$471.60,July
3509,99,2070,09/09/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,33364,$456.45,September
3510,83,1056,09/04/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533,"$1,408.91",April
3511,62,1093,13/08/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,August
3512,22,3068,14/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,January
3514,2,3144,12/07/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245,$17.87,July
3515,48,300,24/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,February
3521,78,882,09/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,35455,"$1,055.82",September
3523,26,896,12/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",July
3529,3,1825,05/07/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784,"$1,702.55",July
3533,68,1131,04/02/2017,,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",February
3534,56,3174,06/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707,$45.96,December
3537,35,1746,17/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,May
3538,12,91,21/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,41345,"$1,069.55",December
3539,1,1531,18/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,November
3541,89,2030,05/05/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",May
3542,16,514,29/08/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",40670,$182.81,August
3544,30,2788,29/07/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552,$299.27,July
3548,35,3448,11/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,November
3550,43,663,18/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,39427,$502.47,October
3554,62,2432,28/11/2017,,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,November
3555,79,162,23/09/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873,$737.57,September
3557,38,2203,04/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38573,"$1,702.55",August
3558,35,2531,25/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,December
3559,63,2521,05/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,36334,"$1,230.30",June
3562,49,1295,22/08/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064,$133.38,August
3566,9,2150,16/09/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,41701,$75.14,September
3568,21,2154,06/08/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701,"$1,103.43",August
3569,3,248,08/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167,"$1,702.55",June
3572,25,243,28/02/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",39915,$802.26,February
3573,93,1115,03/06/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39427,$583.27,June
3580,66,2915,30/06/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487,$64.93,June
3583,35,1578,03/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245,$448.68,November
3585,91,3030,27/09/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367,$25.09,September
3586,65,2248,17/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145,"$1,028.76",May
3588,89,910,02/04/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079,"$1,305.25",April
3589,85,2586,03/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,35667,$547.28,January
3591,88,2842,12/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145,$817.36,March
3600,37,3411,29/04/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40336,"$1,544.61",April
3601,54,2185,23/07/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915,"$1,279.40",July
3602,1,3202,02/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,33549,$448.68,June
3603,64,1133,16/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047,$872.89,October
3605,62,256,05/01/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404,$409.86,January
3608,71,1844,23/06/2017,FALSE,Cancelled,Solex,Standard,high,large,1842.92,"$1,105.75",34996,$737.17,June
3616,36,808,14/05/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41009,"$1,215.34",May
3621,91,3035,05/10/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,October
3622,48,49,08/08/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,August
3627,51,268,05/09/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009,$802.26,September
3628,0,1719,25/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,37668,$110.81,November
3633,4,3291,22/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573,$451.65,April
3634,6,784,09/08/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,36361,$299.27,August
3635,4,1859,15/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38647,"$1,383.61",October
3636,37,3186,10/02/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,40336,"$1,544.61",February
3637,22,1495,27/12/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,39880,$143.82,December
3646,40,1530,20/03/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39427,$583.27,March
3648,22,1780,05/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,February
3654,33,1988,17/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",36498,$144.26,August
3657,17,2771,18/05/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,38647,$409.86,May
3659,74,2561,05/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,February
3669,67,1324,09/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,July
3670,9,809,09/05/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549,$75.14,May
3672,48,2404,14/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848,$812.44,March
3680,81,3449,19/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41064,$502.47,June
3683,44,2947,02/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672,"$1,660.88",December
3687,3,3378,13/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167,"$1,702.55",August
3688,15,8,22/09/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345,$209.84,September
3689,21,542,22/11/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,November
3690,51,2799,16/03/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",35707,$802.26,March
3694,79,2511,14/10/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,35667,$737.57,October
3696,52,2619,15/10/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,33552,$957.02,October
3697,35,2998,15/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245,$448.68,May
3699,73,2169,06/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",January
3705,21,1330,16/10/2017,TRUE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,October
3706,75,2736,22/01/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,41533,"$1,010.02",January
3707,91,994,09/04/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367,$25.09,April
3708,60,1587,07/09/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",42145,$217.51,September
3718,86,3301,22/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206,$110.56,October
3719,23,2037,12/02/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244,$75.75,February
3720,93,1899,15/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,October
3722,76,1504,05/12/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,37873,$128.46,December
3726,0,3038,04/07/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458,$50.66,July
3731,54,33,30/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,37823,"$1,279.40",May
3738,90,912,15/09/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36367,$72.60,September
3739,28,2111,24/12/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",42696,$133.78,December
3741,17,3018,24/11/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,41434,"$1,305.25",November
3743,28,2040,25/09/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",37698,$133.78,September
3749,96,26,15/04/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",38002,$129.01,April
3750,62,831,19/12/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,December
3751,22,1560,17/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,March
3753,36,219,21/06/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052,$437.46,June
3754,33,3437,17/05/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526,$199.10,May
3762,21,61,13/11/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701,"$1,103.43",November
3764,0,1343,17/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696,$135.85,July
3776,83,2085,27/01/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533,"$1,408.91",January
3779,68,2580,07/04/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",April
3790,45,2831,26/10/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,37220,$356.50,October
3795,96,575,26/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,34556,$641.64,April
3797,67,3131,01/10/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,37499,$167.21,October
3798,90,3005,14/03/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,39880,$72.60,March
3799,72,1686,21/06/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,37499,$90.10,June
3801,67,1906,19/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,October
3804,79,1043,20/03/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,33429,$737.57,March
3806,83,2225,21/04/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533,"$1,408.91",April
3808,33,2178,10/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,May
3811,59,2818,15/09/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170,$327.98,September
3812,47,2937,29/08/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991,$189.28,August
3813,84,2963,05/11/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,37626,$75.48,November
3816,14,1565,21/12/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553,$737.17,December
3817,67,154,20/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647,$167.21,January
3819,60,735,05/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",41064,$217.51,April
3822,53,2622,06/04/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,April
3824,30,1185,21/12/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,34527,$299.27,December
3825,89,353,25/08/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,42560,"$1,305.25",August
3828,68,3379,08/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,42710,"$1,592.19",October
3831,97,924,12/09/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458,$50.66,September
3835,55,1566,14/06/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823,"$1,295.43",June
3836,14,577,26/05/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,May
3837,0,2059,13/07/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367,$25.09,July
3842,68,2791,02/06/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",June
3846,98,3293,06/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,March
3848,44,1287,18/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,39427,"$1,660.88",February
3851,0,2224,12/02/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,40553,$198.29,February
3855,21,1401,10/10/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,41701,"$1,103.43",October
3857,1,984,13/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,October
3858,1,403,28/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688,$448.68,March
3860,33,840,22/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",40336,$144.26,November
3864,41,1111,20/06/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345,$209.84,June
3865,62,1261,30/09/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143,$179.44,September
3872,27,1811,21/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334,$110.81,November
3873,58,764,12/10/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,36146,$771.12,October
3877,11,1009,22/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",34244,$195.34,February
3882,71,319,05/03/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",38859,$737.17,March
3883,28,741,20/07/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,July
3889,61,2846,15/12/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172,$14.23,December
3892,77,2043,14/06/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553,$445.21,June
3894,45,1366,08/01/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071,$356.50,January
3899,38,1733,23/08/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167,"$1,702.55",August
3900,44,435,07/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672,"$1,660.88",September
3904,27,1462,10/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334,$110.81,October
3905,0,3323,11/03/2017,,Approved,Solex,Road,medium,medium,416.98,$312.74,35560,$104.24,March
3906,88,3400,04/05/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,41434,$817.36,May
3908,7,2808,23/09/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38216,$745.94,September
3909,0,3239,19/06/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482,$72.60,June
3911,4,2015,10/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573,$451.65,November
3913,13,733,14/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560,$574.62,October
3914,28,737,01/09/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,September
3916,95,2253,05/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,42458,$41.13,August
3922,9,2433,18/07/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",39031,$133.78,July
3923,16,2837,19/11/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586,$182.81,November
3933,57,3134,25/07/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259,"$1,630.25",July
3949,48,1924,30/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,35470,$812.44,October
3952,10,1994,10/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",July
3954,5,7,21/04/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,38258,$114.93,April
3964,99,811,09/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556,$456.45,July
3967,12,3369,27/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",February
3968,33,1539,04/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",37698,$144.26,August
3971,69,2090,20/07/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879,$198.22,July
3973,7,2742,24/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",35560,$144.26,July
3974,85,156,01/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218,$547.28,March
3975,0,2720,25/04/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334,$110.81,April
3977,9,1361,05/07/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549,$75.14,July
3978,45,2002,05/08/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,34071,$356.50,August
3979,54,1616,06/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,39031,"$1,028.76",August
3981,39,3209,05/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336,"$1,230.27",February
3982,53,232,23/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470,$693.76,January
3988,74,2902,17/06/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,35052,$827.16,June
3993,98,1909,15/08/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,34556,$143.36,August
3996,17,1622,13/10/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079,"$1,305.25",October
3997,64,638,10/05/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779,$217.51,May
4000,36,2314,12/11/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,38991,"$1,215.34",November
4002,5,3224,07/01/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784,$114.93,January
4003,3,2893,01/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38859,"$1,702.55",November
4006,33,2402,29/01/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888,$144.26,January
4007,64,1717,06/03/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047,$872.89,March
4008,94,590,16/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,33364,$641.64,September
4009,78,1070,30/12/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193,"$1,055.82",December
4015,46,3451,19/11/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361,"$1,544.61",November
4019,92,1162,16/08/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",38002,$155.65,August
4021,15,817,06/11/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,41345,$209.84,November
4027,3,1402,10/10/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167,"$1,702.55",October
4031,23,694,23/12/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34071,$75.75,December
4032,64,1584,05/01/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047,$872.89,January
4039,80,2662,25/06/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,38206,$139.23,June
4041,0,2125,17/12/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172,$14.23,December
